customer_id,customer_name,country,date_of_birth,gender,address,id_number,customer_type,onboarding_date,risk_category
CUS145353,Sergey Lavrov,Russia,21-03-1950,Male,"964 River Court, Saint Petersburg, Russia",IC4836235,Individual,08-05-2019,High
CUS145354,Ameen Hamid Mohammed Dahan,Syria,18-02-1982,Female,"534 Oak Drive, Aleppo, Syria",HM1717643,Business,15-12-2023,High
CUS145355,Sara Ahmed,Turkey,11-03-2005,Female,"542 Park Court, Istanbul, Turkey",GK1548464,Business,29-03-2024,Low
CUS145356,Leila Park,Japan,05-11-2001,Female,"431 Green Boulevard, Osaka, Japan",HW9704568,Individual,06-04-2023,Low
CUS145357,Nadia Ali,Turkey,15-12-1979,Female,"677 Main Street, Izmir, Turkey",ER0741967,Business,28-01-2021,Low
CUS145358,David Martinez,South Africa,17-07-2003,Male,"949 Queen Drive, Cape Town, South Africa",YV8212017,Individual,24-01-2024,Low
CUS145359,Leila Rossi,Russia,25-06-1949,Female,"935 Green Lane, Novosibirsk, Russia",RI9581823,Individual,23-12-2017,Low
CUS145360,Dmitri Rossi,Spain,11-10-1955,Male,"795 Oak Drive, Madrid, Spain",AU7129639,Business,12-08-2023,Low
CUS145361,Hassan Kim,Germany,13-03-1991,Male,"46 Lake Lane, Munich, Germany",LI6423809,Individual,31-10-2016,Low
CUS145362,Alei Rezvani,Kenya,10-07-1972,Male,"881 Hill Avenue, Nairobi, Kenya",VF6662468,Business,29-06-2019,High
CUS145363,Hana Singh,Ethiopia,17-02-1962,Female,"853 Central Boulevard, Mekelle, Ethiopia",CS1873184,Individual,16-01-2019,Low
CUS145364,Nkechi Ali,Syria,08-03-2000,Female,"466 Queen Street, Homs, Syria",BV8572439,Business,18-09-2017,Low
CUS145365,J. Guerrero Covarrubias,South Africa,11-11-1998,Female,"562 Hill Way, Cape Town, South Africa",UA3147212,Individual,27-12-2021,High
CUS145366,Diego Patel,Nigeria,28-01-1948,Male,"816 Hill Way, Lagos, Nigeria",KP3548602,Individual,09-06-2021,Medium
CUS145367,Liam Park,Russia,06-10-1972,Male,"805 Hill Road, Moscow, Russia",CB0213386,Individual,30-11-2022,Low
CUS145368,Andrei Silva,Canada,03-07-1953,Male,"88 Green Avenue, Montreal, Canada",HI5461070,Individual,21-06-2015,Low
CUS145369,Ahmed Singh,Bangladesh,29-05-1994,Male,"155 Queen Lane, Dhaka, Bangladesh",LT9873496,Business,07-08-2021,Low
CUS145370,Sepanov Mikhailovich Stepanov,Kenya,08-02-1993,Male,"545 Oak Boulevard, Kisumu, Kenya",EF4722060,Individual,12-09-2017,High
CUS145371,Ingrid Silva,Kenya,06-05-1975,Female,"145 Lake Boulevard, Nairobi, Kenya",OD1670886,Individual,27-08-2019,Low
CUS145372,Chen Tanaka,France,18-01-1982,Male,"983 Queen Avenue, Bordeaux, France",FA8531100,Individual,26-08-2018,Low
CUS145373,Samuel Smith,Malaysia,06-03-1966,Male,"630 Queen Street, Johor Bahru, Malaysia",CG6606964,Individual,26-06-2018,Medium
CUS145374,Adaeze Tanaka,Russia,27-11-1951,Female,"680 Oak Way, Saint Petersburg, Russia",LI4869251,Individual,10-12-2022,Low
CUS145375,Ahmed Nguyen,Spain,31-12-1961,Male,"613 Green Street, Barcelona, Spain",LQ2571776,Business,17-09-2022,Low
CUS145376,Marco Mendicino,Canada,23-03-1973,Male,"949 River Boulevard, Calgary, Canada",HF5124863,Individual,12-03-2020,Medium
CUS145377,Sofia Moreira,Saudi Arabia,04-02-1949,Female,"932 Park Court, Medina, Saudi Arabia",IN9426403,Individual,07-03-2021,Medium
CUS145378,Manohar Lal Khattar,India,05-05-1954,Male,"605 Lake Lane, Chennai, India",RN4043550,Individual,24-11-2019,High
CUS145379,Nadia Kumar,Kenya,18-11-1969,Female,"533 Green Avenue, Nairobi, Kenya",VS1837573,Individual,17-05-2020,Medium
CUS145380,Liam Bakshi,Kenya,13-08-1976,Male,"603 Park Lane, Kisumu, Kenya",FU7713770,Individual,29-11-2020,Low
CUS145381,Zara Ivanov,Malaysia,04-08-2007,Female,"527 Green Road, Johor Bahru, Malaysia",EC1546418,Individual,05-09-2024,Low
CUS145382,Sara Okafor,Turkey,10-01-1978,Female,"825 Central Way, Ankara, Turkey",GU6494165,Individual,19-01-2015,Low
CUS145383,Ivan Rossi,Japan,15-12-1967,Male,"202 Park Way, Osaka, Japan",ZG5357110,Individual,09-05-2018,Low
CUS145384,Chen Johnson,Malaysia,18-12-1973,Male,"252 Oak Court, Kuala Lumpur, Malaysia",TV2243620,Individual,18-08-2022,Low
CUS145385,Arjun Kumar,South Korea,02-01-1969,Male,"944 Oak Avenue, Incheon, South Korea",IF4049942,Individual,16-07-2015,Low
CUS145386,James Ito,Venezuela,24-08-1996,Male,"578 Hill Avenue, Maracaibo, Venezuela",WY0964517,Individual,21-07-2021,Medium
CUS145387,Ahmed Kim,France,13-01-1950,Male,"589 Oak Way, Marseille, France",GE5033351,Individual,13-04-2015,Low
CUS145388,Mei Diallo,India,15-03-1989,Female,"155 Park Lane, Chennai, India",WK8012006,Individual,15-12-2017,Medium
CUS145389,Mohammad Hejazi,Nigeria,15-06-2007,Male,"41 Green Street, Abuja, Nigeria",WW7821355,Individual,16-06-2021,High
CUS145390,Isabella Singh,Kenya,17-07-1995,Female,"509 Queen Way, Kisumu, Kenya",UQ7459581,Individual,19-11-2019,Low
CUS145391,Oliver Johnson,Egypt,06-01-1957,Male,"389 Hill Road, Cairo, Egypt",OP3124622,Individual,18-04-2023,Low
CUS145392,Grace Singh,Pakistan,31-10-1958,Female,"649 Green Court, Lahore, Pakistan",GL7396419,Business,16-12-2022,Low
CUS145393,Adaeze Park,South Korea,16-05-2000,Female,"374 Central Road, Incheon, South Korea",IK9805343,Individual,25-06-2019,Low
CUS145394,Alexander Aleksandrovich Malkevich,Syria,22-04-1986,Female,"439 Lake Drive, Latakia, Syria",MZ4430162,Individual,03-05-2023,High
CUS145395,John Kerry,United States,11-12-1943,Male,"127 Central Lane, Houston, United States",CR8242756,Individual,25-10-2022,High
CUS145396,Yacine Ahmed Nacer,Ghana,11-12-1955,Male,"814 Oak Court, Accra, Ghana",BD5699660,Individual,15-06-2020,High
CUS145397,Elena Andersen,Syria,20-11-2002,Female,"681 River Court, Damascus, Syria",FK7291840,Business,22-07-2023,Low
CUS145398,Vladimiirovna Vladimirovna Artyakova,Syria,16-04-1963,Female,"920 Lake Street, Latakia, Syria",KU3687601,Individual,17-10-2017,High
CUS145399,Sofia Smith,Nigeria,09-04-1976,Female,"734 Main Way, Abuja, Nigeria",VX8560129,Individual,17-06-2019,Low
CUS145400,Yadher Rafel Jaquez Araujo,Venezuela,25-12-1972,Male,"665 Park Road, Barquisimeto, Venezuela",TT2223447,Individual,24-01-2020,High
CUS145401,Azam Khan,India,01-01-1954,Male,"512 Main Court, Mumbai, India",UJ2301183,Individual,05-12-2021,Medium
CUS145402,Igor Sokolov,Russia,30-03-1985,Male,"901 Park Drive, Saint Petersburg, Russia",FQ3405573,Individual,31-01-2018,High
CUS145403,Leila Moreira,Egypt,12-08-1962,Female,"829 King Drive, Giza, Egypt",XP0145740,Individual,14-12-2020,Low
CUS145404,Julia Fernandez,South Korea,28-11-1984,Female,"681 Oak Street, Seoul, South Korea",QX0450190,Individual,29-08-2019,Low
CUS145405,Eryk Manuel Landaeta Hernandez,Nigeria,26-02-1976,Female,"588 Hill Boulevard, Kano, Nigeria",AI0699924,Individual,30-10-2019,High
CUS145406,Fatima Garcia,Indonesia,29-07-1975,Female,"242 Hill Lane, Surabaya, Indonesia",BW7910214,Individual,07-06-2021,Medium
CUS145407,David Garcia,United States,19-07-1973,Male,"854 Main Lane, Los Angeles, United States",EX4825929,Individual,05-11-2015,Low
CUS145408,Maria Kumar,United States,28-01-1993,Female,"756 River Road, Chicago, United States",IU8292143,Individual,18-10-2015,Low
CUS145409,Aisha Rossi,Italy,23-05-1985,Female,"411 Hill Way, Turin, Italy",PY8083360,Business,16-05-2015,Low
CUS145410,Igor Nikolayevich Shubin,Iran,14-03-1960,Female,"223 Queen Avenue, Mashhad, Iran",VI0183918,Individual,17-05-2015,High
CUS145411,Isabella Smith,Japan,30-12-1977,Female,"585 Green Boulevard, Osaka, Japan",RC9055953,Individual,16-02-2022,Low
CUS145412,Valery Valerievich Ivankovich,Russia,15-05-1971,Male,"614 Park Lane, Saint Petersburg, Russia",OQ4846078,Individual,01-06-2015,High
CUS145413,Miriam Ito,Turkey,12-04-1967,Female,"668 Hill Road, Izmir, Turkey",AV6682328,Business,06-09-2015,Low
CUS145414,Ethan Smith,Ghana,16-10-1979,Male,"307 King Street, Kumasi, Ghana",TL9000318,Individual,24-01-2023,Low
CUS145415,Maria Müller,Germany,04-02-1983,Female,"881 Oak Lane, Berlin, Germany",GF4359455,Business,07-11-2016,Low
CUS145416,Maria Ito,Italy,14-06-1981,Female,"276 Oak Road, Naples, Italy",UI4405083,Individual,30-03-2023,Low
CUS145417,Sofia Johnson,Saudi Arabia,20-11-1950,Female,"947 Central Court, Jeddah, Saudi Arabia",VK0612128,Individual,11-12-2021,Low
CUS145418,Eric Chan,Venezuela,03-09-1971,Female,"233 Hill Way, Valencia, Venezuela",EO4963203,Individual,10-11-2021,High
CUS145419,Gulab Chand Kataria,India,21-09-1946,Male,"394 Park Avenue, Chennai, India",BA9135309,Individual,29-12-2024,Medium
CUS145420,Zara Ivanov,Bangladesh,26-02-1992,Female,"405 Lake Lane, Sylhet, Bangladesh",AY1696784,Individual,20-05-2018,Low
CUS145421,Mohammed Martinez,Ghana,17-11-1959,Male,"379 Oak Road, Tamale, Ghana",PJ0440038,Individual,08-05-2020,Low
CUS145422,Carlos Johnson,Bangladesh,18-03-1982,Male,"79 River Drive, Sylhet, Bangladesh",XN7954789,Business,04-09-2016,Medium
CUS145423,Zara Bakshi,Saudi Arabia,23-04-1992,Female,"670 Main Road, Jeddah, Saudi Arabia",LA6177083,Individual,20-11-2017,Low
CUS145424,Nadia Fernandez,South Korea,20-01-1966,Female,"144 Queen Court, Incheon, South Korea",FC9880908,Individual,11-04-2018,Low
CUS145425,Diego Nguyen,Ethiopia,26-06-1973,Male,"71 Queen Way, Dire Dawa, Ethiopia",YA8824545,Individual,27-07-2018,Low
CUS145426,Sofia Ito,Pakistan,13-02-1956,Female,"448 Central Boulevard, Islamabad, Pakistan",PQ2636251,Individual,13-10-2017,Low
CUS145427,Liam Reyes,Spain,23-03-1967,Male,"33 Park Street, Barcelona, Spain",SR7685808,Individual,25-11-2024,Low
CUS145428,Zara Smith,Italy,23-01-2002,Female,"943 Lake Boulevard, Naples, Italy",AY9189172,Individual,30-07-2015,Low
CUS145429,Ravi Kumar,China,18-08-2001,Male,"849 Main Court, Guangzhou, China",DQ9195408,Individual,30-01-2022,Low
CUS145430,Vladimir Nikitovich Skoch,Bangladesh,24-06-1963,Female,"544 Main Boulevard, Dhaka, Bangladesh",BU8606149,Business,29-04-2019,High
CUS145431,Ricardo Ali,Kenya,16-10-1973,Male,"875 Green Boulevard, Kisumu, Kenya",EV7169372,Individual,10-03-2022,Low
CUS145432,Arjun Ali,Mexico,01-07-1957,Male,"940 Park Street, Mexico City, Mexico",ZJ5457197,Individual,03-03-2016,Low
CUS145433,Svetlana Ahmed,United States,13-04-2008,Female,"615 Central Drive, New York, United States",FD0346978,Business,04-06-2022,Low
CUS145434,Felix Müller,United States,23-10-1946,Male,"925 Queen Road, Los Angeles, United States",TJ3566281,Individual,07-01-2021,Low
CUS145435,Mikhaail Mishustin,Russia,03-03-1966,Male,"653 King Avenue, Saint Petersburg, Russia",GY4740230,Individual,21-04-2022,High
CUS145436,Oliver Nwosu,United States,04-06-1981,Male,"89 River Avenue, Houston, United States",IW7777189,Business,02-03-2015,Low
CUS145437,Yusuf Ali,Bangladesh,18-01-1956,Male,"398 River Boulevard, Sylhet, Bangladesh",ZM0594367,Individual,10-10-2016,Medium
CUS145438,Grace Fernandez,UK,26-10-1949,Female,"814 Oak Boulevard, London, UK",PT9425933,Individual,29-04-2020,Low
CUS145439,Mostafa Haji Hosseini,United States,29-10-1981,Male,"790 River Boulevard, Miami, United States",FG0549706,Individual,03-04-2020,High
CUS145440,James Ahmed,Italy,01-03-1961,Male,"902 Main Boulevard, Rome, Italy",ST0449930,Individual,02-10-2018,Low
CUS145441,Samuel Fernandez,Venezuela,23-06-2002,Male,"290 King Lane, Barquisimeto, Venezuela",QX7020370,Business,23-02-2016,Low
CUS145442,Priya Wang,Saudi Arabia,10-11-1958,Female,"185 Hill Avenue, Riyadh, Saudi Arabia",WT7334535,Individual,28-09-2021,Low
CUS145443,Siti Reyes,Ghana,09-11-1948,Female,"260 Park Lane, Tamale, Ghana",UR0855615,Individual,15-03-2018,Low
CUS145444,Hassan Smith,Venezuela,05-12-1961,Male,"62 River Street, Maracaibo, Venezuela",XX5943378,Individual,06-03-2018,Low
CUS145445,Julia Smith,Germany,22-10-1956,Female,"394 Green Way, Berlin, Germany",FD9269947,Business,29-03-2021,Low
CUS145446,Tapfumanei Tapfumanei Tapfumaneyi,Pakistan,07-01-1955,Female,"237 River Road, Islamabad, Pakistan",FO9231957,Individual,17-04-2022,High
CUS145447,Nkechi Fernandez,Bangladesh,19-09-2006,Female,"626 Green Avenue, Sylhet, Bangladesh",RY6419183,Individual,09-07-2020,Low
CUS145448,Diego Müller,China,01-09-1960,Male,"933 Hill Lane, Guangzhou, China",PQ0991905,Individual,12-11-2024,Low
CUS145449,Ravi Diallo,Russia,08-12-1964,Male,"163 Park Lane, Kazan, Russia",FB6066407,Business,05-10-2024,Low
CUS145450,Nadia Kumar,Russia,19-02-1977,Female,"211 Green Court, Kazan, Russia",DL2374237,Individual,30-01-2015,Low
CUS145451,Proadhan Pradhan,India,26-06-1969,Male,"675 Central Drive, Chennai, India",WL8907714,Individual,06-08-2018,High
CUS145452,Hasan Abdallah Ni'Mah,Russia,29-08-2007,Female,"972 Main Street, Novosibirsk, Russia",JJ3321575,Business,03-06-2019,High
CUS145453,Kenji Bakshi,Ethiopia,09-02-1966,Male,"534 King Drive, Addis Ababa, Ethiopia",WD3698551,Individual,23-11-2017,Low
CUS145454,Chloe Johnson,Brazil,03-07-1992,Female,"344 Green Road, Rio de Janeiro, Brazil",YM8460840,Business,08-04-2023,Low
CUS145455,Ravi Müller,Syria,15-08-1950,Male,"213 Queen Boulevard, Damascus, Syria",CJ5461799,Individual,16-12-2024,Medium
CUS145456,Isabella Singh,Germany,10-02-1994,Female,"720 Park Lane, Hamburg, Germany",CA7974343,Individual,23-12-2024,Low
CUS145457,Valentina Okafor,UAE,12-07-1987,Female,"913 King Drive, Dubai, UAE",AE6686139,Individual,11-11-2021,Medium
CUS145458,Maria Silva,Saudi Arabia,14-08-1951,Female,"691 Park Boulevard, Mecca, Saudi Arabia",JQ1016410,Individual,07-03-2016,Low
CUS145459,Valentina Ivanov,Canada,04-05-1979,Female,"479 Park Way, Vancouver, Canada",DR3201833,Business,30-08-2019,Low
CUS145460,Hana Müller,Ghana,31-05-1979,Female,"22 King Court, Kumasi, Ghana",WA2105646,Individual,18-01-2020,Low
CUS145461,Felix Johnson,Canada,27-11-2001,Male,"403 Green Way, Vancouver, Canada",WF4560187,Individual,09-10-2015,Low
CUS145462,Ethan Andersen,UK,17-11-1949,Male,"988 Central Lane, Leeds, UK",OT0346748,Business,01-12-2024,Low
CUS145463,Emmanuel Ahmed,South Africa,07-10-1955,Male,"847 Green Way, Johannesburg, South Africa",VC8325770,Individual,22-01-2023,Low
CUS145464,Nkechi Smith,Iran,24-06-1951,Female,"960 Queen Way, Isfahan, Iran",RI0359410,Individual,02-11-2017,Low
CUS145465,Rcha Rcha Rocha,Spain,04-11-1977,Female,"519 Main Avenue, Barcelona, Spain",UO1009033,Individual,26-06-2022,High
CUS145466,Ricardo Smith,United States,17-04-1974,Male,"916 Main Boulevard, Los Angeles, United States",NV4419970,Individual,12-06-2015,Low
CUS145467,Amina Kowalski,South Korea,17-12-1948,Female,"421 Green Street, Busan, South Korea",ZF3833386,Business,28-06-2023,Low
CUS145468,Vinai Kumar Saxena,India,25-09-1959,Male,"900 Central Street, Chennai, India",IQ5912099,Individual,21-11-2019,High
CUS145469,Yuri Vladimirovich Yakovlev,Bangladesh,01-01-1968,Female,"713 Oak Avenue, Dhaka, Bangladesh",CU8842986,Individual,19-11-2015,High
CUS145470,Wei Ali,China,01-08-1998,Male,"333 Park Avenue, Beijing, China",GL5118455,Individual,24-11-2021,Low
CUS145471,Amina Fernandez,Turkey,23-10-1978,Female,"497 Central Way, Istanbul, Turkey",EM7690819,Business,18-07-2020,Low
CUS145472,Fatima Smith,Germany,21-12-1998,Female,"793 Park Drive, Munich, Germany",YJ9313119,Individual,18-06-2020,Low
CUS145473,Arjun Moreira,Indonesia,03-05-1964,Male,"514 River Lane, Bandung, Indonesia",OX9214656,Individual,20-08-2021,Low
CUS145474,Isabella Martinez,UK,30-04-1997,Female,"167 Green Way, Birmingham, UK",TY1079025,Individual,05-06-2019,Low
CUS145475,Nadia Rossi,China,02-10-1984,Female,"418 Green Drive, Guangzhou, China",UB0016269,Business,12-07-2020,Low
CUS145476,Samuel Singh,Germany,21-06-1980,Male,"206 Green Lane, Frankfurt, Germany",EY7189232,Individual,09-09-2019,Low
CUS145477,Lucas Brown,South Korea,20-04-1982,Male,"287 Queen Street, Seoul, South Korea",WU3167314,Individual,04-01-2020,Low
CUS145478,Williams Robert,United States,09-09-1965,Male,"849 Central Drive, Los Angeles, United States",HJ0719877,Individual,15-05-2024,Medium
CUS145479,E. Petrova,Russia,23-06-1988,Female,"216 Central Drive, Novosibirsk, Russia",NA7590761,Individual,02-04-2020,Medium
CUS145480,Mary Kom,India,01-03-1983,Female,"290 King Way, Mumbai, India",EQ1338985,Individual,06-10-2015,Medium
CUS145481,Julia Singh,Brazil,03-12-1992,Female,"193 King Street, São Paulo, Brazil",EX9995608,Business,23-10-2018,Low
CUS145482,Chen Garcia,Egypt,09-01-1967,Male,"792 Hill Street, Giza, Egypt",VL7059357,Individual,17-03-2020,Low
CUS145483,I. Fernandez,Spain,15-12-1970,Female,"396 River Avenue, Valencia, Spain",WU3452329,Individual,24-05-2018,Medium
CUS145484,Irina Aleksandrovna Shoigu,Syria,28-05-1978,Female,"639 Hill Road, Damascus, Syria",IT6429035,Business,11-03-2024,High
CUS145485,Tariq Singh,Turkey,15-10-1968,Male,"827 Hill Way, Istanbul, Turkey",BW3488839,Individual,09-10-2022,Low
CUS145486,Amir Martinez,Spain,03-03-1992,Male,"18 Queen Drive, Madrid, Spain",BY0980643,Individual,26-04-2016,Low
CUS145487,Kenji Park,Ethiopia,06-04-1996,Male,"167 Queen Lane, Dire Dawa, Ethiopia",BD9472632,Individual,01-07-2015,Medium
CUS145488,Mikhail Singh,Ghana,01-03-1978,Male,"437 Hill Boulevard, Tamale, Ghana",QM7651958,Individual,20-11-2015,Low
CUS145489,Aisha Kim,India,12-07-1949,Female,"471 King Road, Delhi, India",DA3324410,Individual,10-12-2016,Low
CUS145490,Diego Ivanov,Canada,04-11-1950,Male,"528 Main Road, Montreal, Canada",JS3691615,Individual,27-03-2019,Medium
CUS145491,Maria Kumar,Japan,17-06-1962,Female,"632 River Way, Tokyo, Japan",EJ9592557,Individual,01-10-2017,Low
CUS145492,Emmanuel Moreira,Syria,15-05-1964,Male,"541 River Road, Latakia, Syria",BZ6064312,Individual,14-01-2015,Low
CUS145493,Felix Ahmed,China,23-06-1956,Male,"367 Central Boulevard, Shanghai, China",ZW7127839,Individual,08-11-2017,Low
CUS145494,Leila Silva,Syria,02-02-1954,Female,"533 Oak Lane, Aleppo, Syria",HY6283717,Individual,28-07-2019,Medium
CUS145495,Chloe Ito,Iran,06-10-1983,Female,"236 Hill Lane, Tehran, Iran",BO5621203,Individual,02-01-2018,Low
CUS145496,Arun Jaitley,India,28-12-1952,Male,"280 River Court, Delhi, India",FL6118505,Individual,16-10-2024,High
CUS145497,Maria Ahmed,Bangladesh,27-06-1972,Female,"746 Park Boulevard, Chittagong, Bangladesh",AS5529364,Individual,18-05-2020,Low
CUS145498,Igor Rusanoov Rusanov,Syria,23-06-1961,Female,"813 Oak Drive, Homs, Syria",YG3754095,Individual,16-02-2021,High
CUS145499,Asadollah Seifi,Spain,27-03-1963,Female,"403 Lake Avenue, Seville, Spain",NP2719823,Individual,30-10-2015,High
CUS145500,Leila Smith,Russia,15-08-1981,Female,"990 Lake Road, Kazan, Russia",PB2586201,Individual,19-12-2017,Low
CUS145501,Yusuf Ito,Nigeria,16-02-1952,Male,"557 Central Boulevard, Kano, Nigeria",QB7022442,Individual,28-11-2016,Low
CUS145502,Dmitry Ivanov,Russia,11-02-1963,Male,"335 Oak Avenue, Saint Petersburg, Russia",VH3608725,Individual,04-10-2023,High
CUS145503,Yasmin Johnson,Brazil,23-10-1962,Female,"826 Main Boulevard, Rio de Janeiro, Brazil",HU6612977,Individual,07-01-2018,Low
CUS145504,Ethan Reyes,Nigeria,21-02-1958,Male,"889 Park Drive, Kano, Nigeria",EJ6677609,Individual,25-09-2017,Low
CUS145505,Ravi Bakshi,UAE,09-02-1997,Male,"796 King Boulevard, Sharjah, UAE",XN2708857,Individual,02-03-2024,Low
CUS145506,Aisha Patel,Mexico,24-05-2006,Female,"24 Hill Way, Guadalajara, Mexico",CV2595257,Individual,03-04-2017,Low
CUS145507,Yasmin Diallo,Syria,20-10-1974,Female,"158 Green Lane, Damascus, Syria",UA9870195,Individual,19-06-2021,Low
CUS145508,Mohammed Kowalski,Kenya,19-02-1975,Male,"938 Park Court, Mombasa, Kenya",GS0575542,Individual,05-08-2018,Low
CUS145509,Tariq Fernandez,Mexico,22-03-1986,Male,"259 Queen Drive, Mexico City, Mexico",GF1172532,Business,30-11-2016,Low
CUS145510,Noah Okafor,India,24-06-1993,Male,"409 Oak Lane, Chennai, India",AZ5929054,Individual,12-08-2018,Low
CUS145511,Vladimir Putin,Russia,07-10-1952,Male,"176 Queen Road, Moscow, Russia",PP9795715,Individual,10-08-2023,High
CUS145512,Nkechi Moreira,Nigeria,24-11-1955,Female,"569 Lake Road, Abuja, Nigeria",WG9965435,Individual,20-09-2017,Low
CUS145513,Sara Moreira,China,04-11-1972,Female,"742 Park Drive, Guangzhou, China",BZ9184789,Individual,30-12-2015,Low
CUS145514,Adaeze Bakshi,Syria,23-09-1959,Female,"252 Central Avenue, Homs, Syria",EN8928462,Individual,04-10-2018,Low
CUS145515,Liam Nwosu,Iran,27-07-1990,Male,"987 Lake Street, Tabriz, Iran",GI2412099,Individual,30-10-2022,Low
CUS145516,Julia Kowalski,Saudi Arabia,24-02-1973,Female,"555 Central Way, Riyadh, Saudi Arabia",DW7789082,Individual,11-10-2019,Low
CUS145517,Chloe Chen,UAE,01-08-1967,Female,"793 Central Road, Sharjah, UAE",AS9678576,Individual,10-10-2017,Low
CUS145518,Celia Margarita Reyes Ochoa,Saudi Arabia,21-06-1990,Male,"232 Queen Drive, Medina, Saudi Arabia",ON5121540,Individual,28-11-2018,High
CUS145519,Paresh Rawal,India,30-05-1950,Male,"671 King Drive, Bangalore, India",IV5372845,Individual,24-06-2024,Medium
CUS145520,Valentina Okafor,Syria,22-01-1959,Female,"852 Green Street, Homs, Syria",QQ3380255,Business,17-08-2015,Low
CUS145521,Amina Silva,Mexico,10-09-1946,Female,"220 Lake Court, Guadalajara, Mexico",WA1566748,Individual,28-05-2023,Low
CUS145522,Priya Martinez,China,27-05-1981,Female,"385 Lake Avenue, Shanghai, China",UZ3205713,Business,08-06-2016,Low
